,name,text,time
505,virlligmvgm8,b'RT @SorteoiPhone18: Sorteo iPhone.  REQUISITOS PARA PARTICIPAR:\n\n1- Entra en este enlace para validar tu participacin: https://t.co/pwqi',Wed Nov 04 12:10:39 +0000 2020
506,Chudasama108,"b'Hey Guys, Unboxing &amp; Review Video of Apple iPhone 12 Pro by Tmax Technical.  Watch Now: https://t.co/sQV3WNvIM6 https://t.co/mbZ9AMX4o5'",Wed Nov 04 12:10:44 +0000 2020
507,zatyo0621,b'RT @lifeafter_game: # \n69 #iPhone12 \n\n\n\n1\n2#3RT\n3:\nht',Wed Nov 04 12:10:51 +0000 2020
508,Re_Lark3,b'iPhone12Pro  iPhoneXR\n\n#iPhone12Pro https://t.co/85oz0CL4X0',Wed Nov 04 12:11:09 +0000 2020
509,Handsome_JinHit,b'RT @SorteoiPhone18: Sorteo iPhone.  REQUISITOS PARA PARTICIPAR:\n\n1- Entra en este enlace para validar tu participacin: https://t.co/pwqi',Wed Nov 04 12:11:10 +0000 2020
510,Pandora_121,b'RT @lifeafter_game: # \n\n\n #iPhone12 \n\n\n1.\n2.#3 RT\n3.:\nht',Wed Nov 04 12:11:34 +0000 2020
511,0gzyhxQAtcf9PEJ,b'AirPods ProiPhone\nhttps://t.co/HbdBupSCJC\n#AirPods Pro #AirPods #Apple #iPhone #iPhone12Pro #iPhone12',Wed Nov 04 12:11:46 +0000 2020
512,ghisthis,b'RT @lifeafter_game: # \n\n\n #iPhone12 \n\n\n1.\n2.#3 RT\n3.:\nht',Wed Nov 04 12:12:03 +0000 2020
513,zatyo0621,b'#3',Wed Nov 04 12:12:06 +0000 2020
514,AppleRTweet,b'RT @0gzyhxQAtcf9PEJ: AirPods ProiPhone\nhttps://t.co/HbdBupSCJC\n#AirPods Pro #AirPods #Apple #iPhone #iPhone12Pro #iPho',Wed Nov 04 12:12:09 +0000 2020
515,satopo79,b'\n()\n#iPhone12 https://t.co/hnCNAvD7zv',Wed Nov 04 12:12:27 +0000 2020
516,Patou39807927,b'RT @Capuzumaki92:  #Concours  #iPhone12 \n\nDj  gagner !\nLe surprenant #iPhone12 !  (Coloris au choix)\n\n Follow @Capuzumaki92 \n RT e',Wed Nov 04 12:12:40 +0000 2020
517,Saro94354856,b'RT @Poorvika_Mobile: https://t.co/s252iunTIe',Wed Nov 04 12:12:46 +0000 2020
518,Saro94354856,b'RT @Poorvika_Mobile: A Special Shout Out to our beloved customers who are now the First Ones to Blast Past Fast with the newly launched #Ap',Wed Nov 04 12:12:49 +0000 2020
519,PierrePinel3,b'RT @HubsideFR: [CONCOURS ] \n\nVous lattendez toujours ? Plus que quelques jours pour gagner un iPhone 12 !\n\nPour participer : \n Likez no',Wed Nov 04 12:12:58 +0000 2020
520,tamanegi3go,b'RT @chiyanmatsu:  \n\n#iPhone12 https://t.co/4EAFuNfsve',Wed Nov 04 12:13:00 +0000 2020
521,S_rin_oO,b'#3 \niPhone12\n',Wed Nov 04 12:13:04 +0000 2020
522,S_rin_oO,b'RT @lifeafter_game: # \n\n\n #iPhone12 \n\n\n1.\n2.#3 RT\n3.:\nht',Wed Nov 04 12:13:06 +0000 2020
523,AtsutoFurusawa,b'\n# \n#iPhone12Pro https://t.co/UM3n8kKhXd',Wed Nov 04 12:13:32 +0000 2020
524,SODA111111,b'',Wed Nov 04 12:14:04 +0000 2020
525,nana_s1114,b'#3',Wed Nov 04 12:14:36 +0000 2020
526,hrstwt,b'   https://t.co/F3aoBTOQ1r Thanks to @keshilog_kessy @denkatu0025 @refmac #iphone12pro',Wed Nov 04 12:14:53 +0000 2020
527,darrenculbreath,b'#72hours with the #iPhone12: Old soul in a new body https://t.co/nHUDJ5T09X @thenextweb https://t.co/VtA0GJ55g9',Wed Nov 04 12:14:56 +0000 2020
528,kmkh721,b'#3',Wed Nov 04 12:14:56 +0000 2020
529,xedamarikox,b'iPhone12Pro#iPhone12Pro #docomo',Wed Nov 04 12:15:00 +0000 2020
530,melodylmimosa,b'RT @R_sALOHA: \niPhone12\niPhone12 Pro\niPhone12 mini\niPhone12 Pro Max\n\nAndroid\n\nhttps:',Wed Nov 04 12:15:08 +0000 2020
531,eir_is_back,b'iPhone12Pro\n\n#Apple\n#iPhone\n#iPhone12Pro https://t.co/P6jNB0xFtT',Wed Nov 04 12:15:29 +0000 2020
532,S_rin_oO,b'#3 \n...',Wed Nov 04 12:15:32 +0000 2020
533,S_rin_oO,b'RT @lifeafter_game: # \n69 #iPhone12 \n\n\n\n1\n2#3RT\n3:\nht',Wed Nov 04 12:15:34 +0000 2020
534,zak_serge,"b""RT @Clubic:  #JEUCONCOURS \n\nTentez de gagner un #iPhone12Pro 128 Go et 1 an de licence Nord VPN !\n\nPour participer c'est trs simple :\n1""",Wed Nov 04 12:15:36 +0000 2020
535,Hattyg,b'RT @elppapr: iPhone 12iPhone 12 miniiPhone 12 ProiPhone 12 Pro Max\n\n#iPhone12 #iPhone12Pro #iPhone12ProMax #iPhone12mini \n#',Wed Nov 04 12:15:39 +0000 2020
536,AppleRTweet,b'RT @eir_is_back: iPhone12Pro\n\n#Apple\n#iPhone\n#iPhone12Pro https://t.co/P6jNB0xFtT',Wed Nov 04 12:15:42 +0000 2020
537,miharumukai,b'Sea side Yokohama\n\n#doughterandmother #milena #miharu #doughter #mama #instagood #instagram #instapic https://t.co/4CxzIPAiEd',Wed Nov 04 12:15:53 +0000 2020
538,Fragrancexxx,b'RT @R_sALOHA: \niPhone12\niPhone12 Pro\niPhone12 mini\niPhone12 Pro Max\n\nAndroid\n\nhttps:',Wed Nov 04 12:16:05 +0000 2020
539,mcriado10,b'RT @MediaMarkt_es: Hay algo mejor que tener los ltimos productos Apple? #iPhone12\nCmpralo en MediaMarkt y disfruta de todas las ventajas',Wed Nov 04 12:16:34 +0000 2020
540,Harishv02915204,"b'Hey Guys, Unboxing &amp; Review Video of Apple iPhone 12 Pro by Tmax Technical.  Watch Now: https://t.co/406niYVhf1 https://t.co/UPkk6kzpOG'",Wed Nov 04 12:16:54 +0000 2020
541,Hiyorin_lll,b'#3 \n#3 \n#3',Wed Nov 04 12:17:10 +0000 2020
542,Hiyorin_lll,b'RT @lifeafter_game: # \n69 #iPhone12 \n\n\n\n1\n2#3RT\n3:\nht',Wed Nov 04 12:17:13 +0000 2020
543,ShriPalDass1,b'RT @SatlokChannel: Apple launched four new #iPhone12. Read our Full News to know the details.\n\nhttps://t.co/bWKDWJEsRU',Wed Nov 04 12:17:20 +0000 2020
544,ma023ri8e3,b'#3',Wed Nov 04 12:17:26 +0000 2020
545,unkonbuyosiko39,b'#3',Wed Nov 04 12:17:45 +0000 2020
546,yu_ki08200820,b'#3',Wed Nov 04 12:17:51 +0000 2020
547,zkn_ari,b'RT @eir_is_back: iPhone12Pro\n\n#Apple\n#iPhone\n#iPhone12Pro https://t.co/P6jNB0xFtT',Wed Nov 04 12:18:04 +0000 2020
548,m1V04ZoeEzjcC9r,b'RT @piskeploy:   \n#airpods #airpods2 #thisshop # #iPhone12',Wed Nov 04 12:18:17 +0000 2020
549,Satoshi_Katoh,b'RT @tomoko22: 45SNS #  #= #?(30w) # wFM #',Wed Nov 04 12:18:25 +0000 2020
550,Leslye1711,"b""RT @Clubic:  #JEUCONCOURS \n\nTentez de gagner un #iPhone12Pro 128 Go et 1 an de licence Nord VPN !\n\nPour participer c'est trs simple :\n1""",Wed Nov 04 12:18:34 +0000 2020
551,Hiyorin_lll,b'#3 \niPhone12',Wed Nov 04 12:18:52 +0000 2020
552,Hiyorin_lll,b'RT @lifeafter_game: # \n\n\n #iPhone12 \n\n\n1.\n2.#3 RT\n3.:\nht',Wed Nov 04 12:18:53 +0000 2020
553,Hattyg,"b'RT @techpreacher8: iPhone 12 Pro gold version made with 24 carat gold,\n\n price is about 160,000 yuan ($24,000/17,85,80)\n\nJoin: @techpreach'",Wed Nov 04 12:18:56 +0000 2020
554,4cTT60,b'RT @ALABDULLATIF:    \n  \n iPhone 12\n\n  \n  \n  \n\n ',Wed Nov 04 12:19:01 +0000 2020
555,shabonkun,b'iPhone(iPhone12Pro)Apple6\n\n\n https://t.co/FWCnW7onSE',Wed Nov 04 12:19:03 +0000 2020
556,AppleRTweet,b'RT @shabonkun: iPhone(iPhone12Pro)Apple6\n\n\nPRODUCT(',Wed Nov 04 12:19:11 +0000 2020
557,jafar_mog,b'RT @azayerthobe: #_ 1\n20  \n40 -  500 \n\n#_ 2\n  -',Wed Nov 04 12:19:59 +0000 2020
558,miomiona_k,b'\n\n#3',Wed Nov 04 12:20:02 +0000 2020
559,SIEN_tuki1,b'iPhone121RT\n\n1111\n#iPhone https://t.co/DHrUCtfCZ7',Wed Nov 04 12:20:05 +0000 2020
560,raru61123,b'\n#iPhone12Pro  vs #EOSR5 https://t.co/A0m8NdLI9m',Wed Nov 04 12:20:22 +0000 2020
561,3MnpMf,b'RT @ALABDULLATIF:      \n  | 10  #iPhone12\n\n\n  \n  \n  ',Wed Nov 04 12:20:32 +0000 2020
562,PiR0Nz,b'RT @Miitya0712: 50PC1\nRTX3090PC\nGpro wireless\nAPEXpro\nBenQ240Hz\n1\n\n@Miitya0712 ',Wed Nov 04 12:20:57 +0000 2020
563,shizuyamacha,b'0.5 \n1.0 \n2.0 \n#iPhone12Pro https://t.co/u7msAsHY5g',Wed Nov 04 12:21:05 +0000 2020
564,jmo0fvb1,b'RT @azayerthobe: #_ 1\n20  \n40 -  500 \n\n#_ 2\n  -',Wed Nov 04 12:21:24 +0000 2020
565,TerryAnimal,b'RT @btEq00Yu82gtq9j: iPhone12Pro\n\n\n\niPhone12Pro10\n\n\n&amp;\nLINEhttps://t.co/ArE0DVeJqH\n\n',Wed Nov 04 12:21:41 +0000 2020
566,hamsat2550,b'RT @azayerthobe: #_ 1\n20  \n40 -  500 \n\n#_ 2\n  -',Wed Nov 04 12:21:42 +0000 2020
567,hamsat2550,b'RT @AZAYER_: #_ 1\n20  \n40 -  500 \n\n#_ 2\n  --',Wed Nov 04 12:21:46 +0000 2020
568,__90____,b'#iPhone12Pro https://t.co/JOmizVi6ho',Wed Nov 04 12:21:50 +0000 2020
569,TechTalkWeb,b'Qualcomms 5nm Snapdragon 875 detailed with big performance gains\n#tech #iPhone12 #android #TechNews #ps5 https://t.co/s9bsxJ71qu',Wed Nov 04 12:21:52 +0000 2020
570,TechTalkWeb,"b""OnePlus opens its largest global 'Experience' store in Hyderabad, India\n#tech #iPhone12 #android #TechNews #ps5 https://t.co/ZUGrVb7bRM""",Wed Nov 04 12:21:53 +0000 2020
571,TechTalkWeb,b'Early Black Friday sale drops Roborock smart robot vacuums to all-time lows\n#tech #iPhone12 #android #TechNews #ps5 https://t.co/O0ezTlMqOO',Wed Nov 04 12:21:54 +0000 2020
572,TechTalkWeb,b'Facebook is now publicly testing dark mode on its mobile app\n#tech #iPhone12 #android #TechNews #ps5 https://t.co/bPNMCBhXWS',Wed Nov 04 12:21:55 +0000 2020
573,TechTalkWeb,b'Woot Black Friday: When it starts &amp; all the best deals\n#tech #iPhone12 #android #TechNews #ps5 https://t.co/kKqk7tyvl7',Wed Nov 04 12:21:56 +0000 2020
574,TechTalkWeb,b'How to watch Istanbul Basaksheir vs. Man United live stream\n#tech #iPhone12 #android #TechNews #ps5 https://t.co/b8V4Ft5OBs',Wed Nov 04 12:21:56 +0000 2020
575,TechTalkWeb,"b'Echo Dot Kids Edition review: Functional, affordable, and adorable\n#tech #iPhone12 #android #TechNews #ps5 https://t.co/tTsiu3p4oL'",Wed Nov 04 12:21:58 +0000 2020
576,TechTalkWeb,"b'Xiaomi plans to launch a phone with 200W+ charging next year, says new leak\n#tech #iPhone12 #android #TechNews #ps5 https://t.co/giqTM96oXy'",Wed Nov 04 12:21:58 +0000 2020
577,mpjmbn,b'Bonjour je participe en attendant je croise les doigts merci :))',Wed Nov 04 12:22:04 +0000 2020
578,rouzier_cedric,"b""RT @Clubic:  #JEUCONCOURS \n\nTentez de gagner un #iPhone12Pro 128 Go et 1 an de licence Nord VPN !\n\nPour participer c'est trs simple :\n1""",Wed Nov 04 12:22:34 +0000 2020
579,iwa708,b'2\n\niPhone\n\n\n#mikazuki_march \n# #\n#iPhone12Pro # https://t.co/0GPharRVnL',Wed Nov 04 12:22:34 +0000 2020
580,MeeGin17,b'RT @iPhoneiOSth: Apple  Hartware  iPhone 12 Series\n \n Apple ',Wed Nov 04 12:23:16 +0000 2020
581,kokokarincyo,b'RT @Shibachanshu: YouTube\n\niPhone12\n\n#Pixel3#iPhone12\n\n2020',Wed Nov 04 12:23:17 +0000 2020
582,tO4QqACgFNW0MX9,b'RT @ALABDULLATIF:    \n  \n iPhone 12\n\n  \n  \n  \n\n ',Wed Nov 04 12:23:21 +0000 2020
583,rajesh92kumar11,b'RT @SatlokChannel: Apple launched four new #iPhone12. Read our Full News to know the details.\n\nhttps://t.co/bWKDWJEsRU',Wed Nov 04 12:23:28 +0000 2020
584,kokokarincyo,b'RT @Shibachanshu: \n\nPixel3\niPhone12\n#iPhone12\n#Pixel3 https://t.co/dwR1VI6rBs',Wed Nov 04 12:23:40 +0000 2020
585,OrSignal,b'RT @lcFfqj6xZTVuSJl: \n\n11\n\nPC\niPhone12Pro\niTunes50000\n\n\n\n\ndm\n',Wed Nov 04 12:23:44 +0000 2020
586,RajiveK83521638,b'RT @fergusongrettaa: iPhone 12 #Giveaway  \n\n Win $999  #iPhone12   for Free\n\nhttps://t.co/MvznhAZEdI https://t.co/dk8MSdef9e',Wed Nov 04 12:23:50 +0000 2020
587,kyosuke0128,b'#3',Wed Nov 04 12:23:51 +0000 2020
588,YOH19359408,b'RT @Miitya0712: 50PC1\nRTX3090PC\nGpro wireless\nAPEXpro\nBenQ240Hz\n1\n\n@Miitya0712 ',Wed Nov 04 12:23:54 +0000 2020
589,natto_44,b'RT @SIEN_tuki1: iPhone121RT\n\n1111\n#iPhone #iPhone',Wed Nov 04 12:23:58 +0000 2020
590,ivivek_nambiar,b'Switching to an iPhone after five long years. The last one I used was a 5s and this one resembles it. #iphone12  https://t.co/heozOP6jQC',Wed Nov 04 12:24:15 +0000 2020
591,darkgirrlll,b'life of a dental student taking online classes \\\\ study vlog  https://t.co/ESvpxrpNVJ via @YouTube \n\nPlease tap th https://t.co/O5Xatjc8J6',Wed Nov 04 12:24:20 +0000 2020
592,SIEN_tuki1,b'#iPhone12Pro',Wed Nov 04 12:24:32 +0000 2020
593,kii60570480,b'iPhone\n181115\n#iPhone12Pro \n#docomo\n@docomo_cs https://t.co/Ot9KMYu9Um',Wed Nov 04 12:24:39 +0000 2020
594,2020gamwj,b'RT @lifeafter_game: # \n\n\n #iPhone12 \n\n\n1.\n2.#3 RT\n3.:\nht',Wed Nov 04 12:24:45 +0000 2020
595,_tnd2_,b'#3',Wed Nov 04 12:24:48 +0000 2020
596,pujasstore,b'iPhone 12 and 12 Pro Ready for Sale and Live Demo at Our Store.\n#Apple #Apple12 #Sales #Demo #iPhone12Pro https://t.co/KGkrz1i01V',Wed Nov 04 12:24:56 +0000 2020
597,AppleRTweet,b'RT @pujasstore: iPhone 12 and 12 Pro Ready for Sale and Live Demo at Our Store.\n#Apple #Apple12 #Sales #Demo #iPhone12Pro #iPhone12Series #',Wed Nov 04 12:25:03 +0000 2020
598,amritanshu700,b'Can say the iPhone 12 has presence. #iPhone12 https://t.co/xf06pajZkE',Wed Nov 04 12:25:04 +0000 2020
599,koujinx,b'RT @IUIfL5rNStk18Mg: iPhone12 iPhone12 Pro\n#Apple #iPhone12 #iPhone12Pro\n#\n#\n\nhttps://t.co/ShrEXo82ma',Wed Nov 04 12:25:30 +0000 2020
600,natto_44,b'()',Wed Nov 04 12:25:39 +0000 2020
601,cactu63,"b""RT @Clubic:  #JEUCONCOURS \n\nTentez de gagner un #iPhone12Pro 128 Go et 1 an de licence Nord VPN !\n\nPour participer c'est trs simple :\n1""",Wed Nov 04 12:25:39 +0000 2020
602,vell_lii,b'#3',Wed Nov 04 12:25:40 +0000 2020
603,safaenhk,"b""RT @supcase_atl: Only 1 day left in our #iPhone12 giveaway! To increase your chances of #winning we've added TWO new #entries including a n""",Wed Nov 04 12:25:52 +0000 2020
604,maybe_channel,"b'It is a state of Shibuya Halloween on October 31, 2020.\nPlease watch if you like!\n#ShibuyaHalloween #2020 https://t.co/0Ns2n6gzxw'",Wed Nov 04 12:26:46 +0000 2020
605,PsyGraphics,"b""RT @Clubic:  #JEUCONCOURS \n\nTentez de gagner un #iPhone12Pro 128 Go et 1 an de licence Nord VPN !\n\nPour participer c'est trs simple :\n1""",Wed Nov 04 12:26:47 +0000 2020
606,mid_life01,b'116miniPro20\n\n\n https://t.co/2T95aOgepT',Wed Nov 04 12:27:06 +0000 2020
607,ANikhwai,b'RT @Shibachanshu: YouTube\n\niPhone12\n\n#Pixel3#iPhone12\n\n2020',Wed Nov 04 12:27:51 +0000 2020
608,mid_life01,b'116iPhone12 miniPro20\n\n\n https://t.co/soWo1Y97YB',Wed Nov 04 12:27:56 +0000 2020
609,2020gamwj,b'#3',Wed Nov 04 12:28:08 +0000 2020
610,BNicks789,"b""RT @ATT: The wait is OVERRR! The #iPhone12 with #ATTNationwide5G has arrived. We've got our best deals for everyone, learn how both new""",Wed Nov 04 12:28:24 +0000 2020
611,rilin2019,b'RT @azayerthobe: #_ 1\n20  \n40 -  500 \n\n#_ 2\n  -',Wed Nov 04 12:28:31 +0000 2020
612,rilin2019,b'RT @AZAYER_: #_ 1\n20  \n40 -  500 \n\n#_ 2\n  --',Wed Nov 04 12:28:34 +0000 2020
613,hmsab03,b'RT @ALABDULLATIF:    \n  \n iPhone 12\n\n  \n  \n  \n\n ',Wed Nov 04 12:28:41 +0000 2020
614,Kawin0610,b'RT @iPhoneiOSth: Apple  Hartware  iPhone 12 Series\n \n Apple ',Wed Nov 04 12:29:09 +0000 2020
615,cosmic_ape_nith,"b'#Apple apparently has a vision of becoming ""clean"" by 2030.\nHowever they have made their new #iPhone12 unrepairable https://t.co/ordezYSKLP'",Wed Nov 04 12:29:33 +0000 2020
616,AppleRTweet,"b'RT @cosmic_ape_nith: #Apple apparently has a vision of becoming ""clean"" by 2030.\nHowever they have made their new #iPhone12 unrepairable by'",Wed Nov 04 12:29:48 +0000 2020
617,SevilleReport,b'In Focus: Amazon | Why #Amazon is the next Berkshire Hathaway | https://t.co/4EKDanrQTS | #AWS #Alexa #investing https://t.co/NlQpxkTVNa',Wed Nov 04 12:30:00 +0000 2020
618,SkyrockFM,"b"" L'#iPhone12 tombe  tout moment sur #Skyrock !! \n\nEnvoie IPHONE au 72020* et dbarque en direct sur #Skyrock pou https://t.co/ur1t1LiEKZ""",Wed Nov 04 12:30:00 +0000 2020
619,MineurLarbin,"b""RT @Clubic:  #JEUCONCOURS \n\nTentez de gagner un #iPhone12Pro 128 Go et 1 an de licence Nord VPN !\n\nPour participer c'est trs simple :\n1""",Wed Nov 04 12:30:15 +0000 2020
620,ETTelecom,b'ETTelecom | iPhone 12 Mini supports up to 12W charging via MagSafe #IPhone12 #Iphone12Mini #Apple #AppleNews https://t.co/0VOyZycHAm',Wed Nov 04 12:30:27 +0000 2020
621,jais_george,b'ETTelecom | iPhone 12 Mini supports up to 12W charging via MagSafe #IPhone12 #Iphone12Mini #Apple #AppleNews https://t.co/4laJGqpXa8',Wed Nov 04 12:30:31 +0000 2020
622,zunaridayo,b'https://t.co/1XjCrvIXqm',Wed Nov 04 12:30:31 +0000 2020
623,AppleRTweet,b'RT @ETTelecom: ETTelecom | iPhone 12 Mini supports up to 12W charging via MagSafe #IPhone12 #Iphone12Mini #Apple #AppleNews #IphoneNews #De',Wed Nov 04 12:30:36 +0000 2020
624,android_polska,"b""Przyjrzelimy si oryginalnym akcesoriom do iPhone'a 12. Jakie s ich ceny i rodzaje, czy wystpuj ju jakie zami https://t.co/SHmTRmCaQ7""",Wed Nov 04 12:30:36 +0000 2020
625,paamanga194,b'#3',Wed Nov 04 12:30:38 +0000 2020
626,zunaridayo,b'RT @Miitya0712: 50PC1\nRTX3090PC\nGpro wireless\nAPEXpro\nBenQ240Hz\n1\n\n@Miitya0712 ',Wed Nov 04 12:30:40 +0000 2020
627,AppleRTweet,"b""RT @android_polska: Przyjrzelimy si oryginalnym akcesoriom do iPhone'a 12. Jakie s ich ceny i rodzaje, czy wystpuj ju jakie zamienni""",Wed Nov 04 12:31:01 +0000 2020
628,fortnite88231,b'RT @Miitya0712: 50PC1\nRTX3090PC\nGpro wireless\nAPEXpro\nBenQ240Hz\n1\n\n@Miitya0712 ',Wed Nov 04 12:31:10 +0000 2020
629,ayaminn0708,b'#3',Wed Nov 04 12:31:23 +0000 2020
630,TriponTech,b'iPhone 12 mini will charge slower over MagSafe than other iPhone 12 models.\nhttps://t.co/aOBlLa8Iws\n#Apple #iPhone https://t.co/GL5YfgoUyx',Wed Nov 04 12:31:27 +0000 2020
631,Andy_wheels1,b'RT @vipvendor: iPhone 12 Pro Full Gold Edition \n\n#vipvendor #iphone12pro https://t.co/5ECJwgvO2m',Wed Nov 04 12:31:35 +0000 2020
632,AppleRTweet,b'RT @TriponTech: iPhone 12 mini will charge slower over MagSafe than other iPhone 12 models.\nhttps://t.co/aOBlLa8Iws\n#Apple #iPhone #iPhone1',Wed Nov 04 12:31:50 +0000 2020
633,dlim006ny,b'iPhone 12 Pro Max Preorder Begins Friday https://t.co/GHnHFSTJuK #blog #blogpost #newpost #apple #preorder https://t.co/1hJT7mqHFh',Wed Nov 04 12:31:56 +0000 2020
634,AppleRTweet,b'RT @dlim006ny: iPhone 12 Pro Max Preorder Begins Friday https://t.co/GHnHFSTJuK #blog #blogpost #newpost #apple #preorder #iphone12 #iphone',Wed Nov 04 12:32:15 +0000 2020
635,rjanusz,"b""RT @android_polska: Przyjrzelimy si oryginalnym akcesoriom do iPhone'a 12. Jakie s ich ceny i rodzaje, czy wystpuj ju jakie zamienni""",Wed Nov 04 12:32:33 +0000 2020
636,SneeZax_,b'RT @Capuzumaki92:  #Concours  #iPhone12 \n\nDj  gagner !\nLe surprenant #iPhone12 !  (Coloris au choix)\n\n Follow @Capuzumaki92 \n RT e',Wed Nov 04 12:32:34 +0000 2020
637,iportut,b'En solo 3 generaciones...una mejora abismal',Wed Nov 04 12:32:49 +0000 2020
638,del_6201,b'',Wed Nov 04 12:32:51 +0000 2020
639,condon66088812,"b""RT @Clubic:  #JEUCONCOURS \n\nTentez de gagner un #iPhone12Pro 128 Go et 1 an de licence Nord VPN !\n\nPour participer c'est trs simple :\n1""",Wed Nov 04 12:33:18 +0000 2020
640,lXM7b,b'RT @AZAYER_: #_ 1\n20  \n40 -  500 \n\n#_ 2\n  --',Wed Nov 04 12:33:25 +0000 2020
641,yura__0401,b'#3',Wed Nov 04 12:33:31 +0000 2020
642,abc_BLOOD,b'#3',Wed Nov 04 12:33:42 +0000 2020
643,GOODWOR64701238,b'RT @fergusongrettaa: iPhone 12 #Giveaway  \n\n Win $999  #iPhone12   for Free\n\nhttps://t.co/MvznhAZEdI https://t.co/dk8MSdef9e',Wed Nov 04 12:33:47 +0000 2020
644,gratitudee1,b'RT @vipvendor: iPhone 12 Pro Full Gold Edition \n\n#vipvendor #iphone12pro https://t.co/5ECJwgvO2m',Wed Nov 04 12:33:50 +0000 2020
645,winwinvitzyou,b'RT @lifeafter_game: # \n69 #iPhone12 \n\n\n\n1\n2#3RT\n3:\nht',Wed Nov 04 12:34:02 +0000 2020
646,mrmmero2,b'#3',Wed Nov 04 12:34:15 +0000 2020
647,rh__48,b'#iPhone12Pro #____',Wed Nov 04 12:34:56 +0000 2020
648,lXM7b,b'RT @azayerthobe: #_ 1\n20  \n40 -  500 \n\n#_ 2\n  -',Wed Nov 04 12:34:57 +0000 2020
649,kakinoo31,b'RT @Capuzumaki92:  #Concours  #iPhone12 \n\nDj  gagner !\nLe surprenant #iPhone12 !  (Coloris au choix)\n\n Follow @Capuzumaki92 \n RT e',Wed Nov 04 12:35:19 +0000 2020
650,Laurianna3,"b""RT @Clubic:  #JEUCONCOURS \n\nTentez de gagner un #iPhone12Pro 128 Go et 1 an de licence Nord VPN !\n\nPour participer c'est trs simple :\n1""",Wed Nov 04 12:35:37 +0000 2020
651,KFC_YuBB8,b'#3',Wed Nov 04 12:35:40 +0000 2020
652,walpapersty,b'#Elections2020 #wallpaper #iPhone12 https://t.co/jk7z1PS5D0',Wed Nov 04 12:35:52 +0000 2020
653,chinmokumasuo,"b'RT @dapanblog: \n\nMNP\n\n\n\niPhone 12 mini 64GB\n\n37,4401,560/\n\niPhone 12 Pro Max 128GB\n\n65,1602,715'",Wed Nov 04 12:36:09 +0000 2020
654,kakinoo31,"b""RT @Clubic:  #JEUCONCOURS \n\nTentez de gagner un #iPhone12Pro 128 Go et 1 an de licence Nord VPN !\n\nPour participer c'est trs simple :\n1""",Wed Nov 04 12:36:28 +0000 2020
655,8korosuke2,b'# 3',Wed Nov 04 12:36:36 +0000 2020
656,ppqq______,b'RT @ssouwarat:  C to C  Apple  UGREEN  C to Usb  100  Shopee',Wed Nov 04 12:36:38 +0000 2020
657,hekomin2,b'RT @lifeafter_game: # \n69 #iPhone12 \n\n\n\n1\n2#3RT\n3:\nht',Wed Nov 04 12:36:41 +0000 2020
658,saki_creamteam,b'\n\n# #camera #canon # #iphone12pro #photo #picture #XLARGE https://t.co/7B4TxnzG1k',Wed Nov 04 12:36:45 +0000 2020
659,Towheehillart,b'RT @Shibachanshu: YouTube\n\niPhone12\n\n#Pixel3#iPhone12\n\n2020',Wed Nov 04 12:36:45 +0000 2020
660,yuunaaa_iLove,b'RT @lifeafter_game: # \n69 #iPhone12 \n\n\n\n1\n2#3RT\n3:\nht',Wed Nov 04 12:36:50 +0000 2020
661,yuunaaa_iLove,b'#3',Wed Nov 04 12:37:07 +0000 2020
662,M_xc13,b'RT @ZainKSA:    iPhone 12    5G \n     #5G   50  \n   \n  ',Wed Nov 04 12:37:08 +0000 2020
663,isidora88168154,"b""RT @supcase_atl: Only 1 day left in our #iPhone12 giveaway! To increase your chances of #winning we've added TWO new #entries including a n""",Wed Nov 04 12:37:10 +0000 2020
664,smart365_ip,b'\n\nAmazoniPhoneX15 https://t.co/etRbkLK4S4',Wed Nov 04 12:37:57 +0000 2020
665,TATANRYB,b'Evento de Apple este 10 de\n Nov.\n.\n.\n.\n.\n.\n#apple #ipados14 #iphonesia #ipad7 #iphone12 #iphone #iphone12pro https://t.co/7iZJJvDBs2',Wed Nov 04 12:38:03 +0000 2020
666,lojinhadoiphone,b'RT @TATANRYB: Evento de Apple este 10 de\n Nov.\n.\n.\n.\n.\n.\n#apple #ipados14 #iphonesia #ipad7 #iphone12 #iphone #iphone12pro #iphone12mini #i',Wed Nov 04 12:38:08 +0000 2020
667,AppleRTweet,b'RT @TATANRYB: Evento de Apple este 10 de\n Nov.\n.\n.\n.\n.\n.\n#apple #ipados14 #iphonesia #ipad7 #iphone12 #iphone #iphone12pro #iphone12mini #i',Wed Nov 04 12:38:13 +0000 2020
668,AnweillerS,"b""RT @Clubic:  #JEUCONCOURS \n\nTentez de gagner un #iPhone12Pro 128 Go et 1 an de licence Nord VPN !\n\nPour participer c'est trs simple :\n1""",Wed Nov 04 12:38:26 +0000 2020
669,Siuchi10,b'Apple iPhone 11 Pro Max 512Gb /\n$6500\nWhatapp65906751\n\nhttps://t.co/6wVwo6Yhwu\n#apple https://t.co/SekPPrFWFp',Wed Nov 04 12:38:36 +0000 2020
670,grandygalang,b'kelar filter #ps5 skrg ganti filter #iphone12',Wed Nov 04 12:39:01 +0000 2020
671,Man_Of_IKEA,b'RT @grandygalang: kelar filter #ps5 skrg ganti filter #iphone12',Wed Nov 04 12:39:10 +0000 2020
